id,molecule_name,energy,trotter_steps,threshold_gamma,max_evals,optimal_parameters
228,LiH,-8.864468571660627,1,0.3735476037163454,1000,"[3.085551479501955, 1.2135422847903983, 1.3687231765717485]"
229,LiH,-8.864514406548247,1,0.38301803456143485,1000,"[3.0741570864475314, 1.2188992008572328, 1.374552313837405]"
230,LiH,-8.864374629495739,1,0.39204487912564295,1000,"[3.093824888502068, 1.1973588346116957, 1.3545970007444352]"
231,LiH,-8.864374323939328,1,0.40107172368985106,1000,"[3.0940172529169705, 1.1973306189837194, 1.3545441735681831]"
232,LiH,-8.864374323939366,1,0.41009856825405916,1000,"[3.0940165549074647, 1.1973311815022378, 1.3545435712105465]"
233,LiH,-8.864374323939392,1,0.41912541281826726,1000,"[3.09401375779577, 1.1973305291417256, 1.3545425042227683]"
234,LiH,-8.865361194379144,1,0.42809837062046974,1000,"[3.126266752246722, 1.3057370653581766, 1.5025278899467929]"
235,LiH,-8.866111709679275,1,0.43707132842267216,1000,"[3.1850167701880507, 1.3769413932795143, 1.612844336847632]"
236,LiH,-8.86620766291859,1,0.44493998201647333,1000,"[3.164639769837107, 1.3828330361947456, 1.6155802693904677]"
237,LiH,-8.866226220681098,1,0.45280863561027446,1000,"[3.186008537114641, 1.402690902743152, 1.637052677410817]"
238,LiH,-8.867187420875643,1,0.46036488380295915,1000,"[3.2524167379542908, 1.4353745421956718, 1.679761762223936]"
239,LiH,-8.86816421939275,1,0.46792113199564384,1000,"[3.3180391294748346, 1.4712124431253246, 1.722196237610456]"
240,LiH,-8.868090767052315,1,0.4754773801883285,1000,"[3.2774297292669616, 1.4409686304505875, 1.7011709845541065]"
241,LiH,-8.868034988087757,1,0.4830336283810132,1000,"[3.336874260767102, 1.4575340284642213, 1.7101916498439356]"
242,LiH,-8.868453935764238,1,0.49006375149741543,1000,"[3.368233270962996, 1.485500057562526, 1.7641713356354964]"
243,LiH,-8.86884489553909,1,0.49709387461381765,1000,"[3.4745439379727268, 1.5120772733237935, 1.8164156392103696]"
244,LiH,-8.868714002100512,1,0.5040626061733838,1000,"[3.4398378544318127, 1.4815693530878868, 1.7866479124987857]"
245,LiH,-8.86884889460005,1,0.5307506417939697,1000,"[3.4229007455276426, 1.5110711696089474, 1.8137609517260167]"
246,LiH,-8.869240802542313,1,0.5467865246770263,1000,"[3.452028573817265, 1.523985169263036, 1.8313410622531492]"
247,LiH,-8.869553452555222,1,0.561781322516369,1000,"[3.470775599946167, 1.5196060772984994, 1.829643880595225]"
248,LiH,-8.867928418162398,1,0.5759942540371078,1000,"[3.5143287954308353, 1.3916846343655327, 1.6389174824363952]"
249,LiH,-8.867928418162402,1,0.5847277427284899,1000,"[3.5143287954308353, 1.3916846343655327, 1.6389174824363952]"
250,LiH,-8.867903722608304,1,0.5933506577154786,1000,"[3.573461821361112, 1.3851692811710845, 1.6320460195080189]"
251,LiH,-8.868664826090333,1,0.6062543063116104,1000,"[3.639192961717864, 1.5211994565301243, 1.7810977629864473]"
252,LiH,-8.867931484849398,1,0.6148157735298965,1000,"[3.5524972922330527, 1.3879593994563606, 1.635979997839399]"
253,LiH,-8.868605725015964,1,0.6233772407481826,1000,"[3.634786087195141, 1.5133243769655875, 1.771478814164502]"
254,LiH,-8.86800493560908,1,0.6319387079664687,1000,"[3.581017525640663, 1.4115786483632426, 1.6558614098210194]"
255,LiH,-8.867992470404399,1,0.6404342862113752,1000,"[3.6316859855967265, 1.3968556837863693, 1.6466872939624522]"
256,LiH,-8.86802490113123,1,0.6530788201186655,1000,"[3.5923443762786613, 1.413772772724831, 1.6586433854784963]"
257,LiH,-8.868027553007387,1,0.6615085093901925,1000,"[3.59223775247761, 1.4136380613718238, 1.6587436822670716]"
258,LiH,-8.868081285860793,1,0.6776577804343982,1000,"[3.6186016867373034, 1.4206703312021383, 1.66680519611465]"
259,LiH,-8.868081285859787,1,0.6850358847115885,1000,"[3.6185946641528792, 1.4206575017634449, 1.6667956497763363]"
260,LiH,-8.868066442774913,1,0.6923807209077449,1000,"[3.617315375097042, 1.417156551614014, 1.6632647251277737]"
261,LiH,-8.86807872546298,1,0.6994172100487868,1000,"[3.6198669228732285, 1.4216335196921501, 1.6669242199973935]"
262,LiH,-8.868439181807583,1,0.7029354546193077,1000,"[3.5777488899324155, 1.4838930644821944, 1.7431173569047815]"
263,LiH,-8.86799028557008,1,0.7099381486292364,1000,"[3.547948312691351, 1.4067974083617945, 1.6503434077480015]"
264,LiH,-8.868247997649748,1,0.7238717043580323,1000,"[3.593450016972726, 1.5177726747803193, 1.6938412546760109]"
265,LiH,-8.867860639664249,1,0.7307721981265288,1000,"[3.6462900558949682, 1.4926335231403636, 1.5983625931692607]"
266,LiH,-8.867815893182803,1,0.734192484484453,1000,"[3.6604325749362916, 1.4870928430223889, 1.5931147351520922]"
267,LiH,-8.867821985964571,1,0.7408541536608667,1000,"[3.6594738086607763, 1.488175046791047, 1.5938536344656484]"
268,LiH,-8.867645105749673,1,0.7475158228372804,1000,"[3.6326375666425177, 1.4578775738198082, 1.560096629750261]"
269,LiH,-8.867661398818067,1,0.7535210853887858,1000,"[3.571018480183569, 1.4618517566930815, 1.56583860602395]"
270,LiH,-8.867793920001,1,0.7565237166645385,1000,"[3.585303639231535, 1.4816134969496306, 1.587854077036906]"
271,LiH,-8.86837910226465,1,0.7625289792160439,1000,"[3.579703205348157, 1.5809731744837148, 1.696781483685689]"
272,LiH,-8.867792344069409,1,0.7655316104917966,1000,"[3.579662391252229, 1.4791468748479417, 1.587505221064813]"
273,LiH,-8.867676115620586,1,0.771536873043302,1000,"[3.5688347455121323, 1.4627675066047412, 1.567198538748288]"
274,LiH,-8.867673535769104,1,0.7774631272621341,1000,"[3.5738342337061475, 1.4646586156972556, 1.5683955814667194]"
275,LiH,-8.8676623714165,1,0.7804262543715501,1000,"[3.5516360896955677, 1.4577102056418547, 1.5630827978332236]"
276,LiH,-8.867624027932836,1,0.7863164811675177,1000,"[3.5501775022178372, 1.452933293931794, 1.5572398559254754]"
277,LiH,-8.867645974150166,1,0.7921667861595647,1000,"[3.5470388720937196, 1.45100127832477, 1.5595791063885138]"
278,LiH,-8.867650852535126,1,0.7950899914650601,1000,"[3.5469546642689047, 1.4514409504388999, 1.5606757830609628]"
279,LiH,-8.867772680713575,1,0.8007863095325279,1000,"[3.557643882751023, 1.4573018075173203, 1.5675429987848086]"
280,LiH,-8.867611724650097,1,0.8035316370793706,1000,"[3.5685737003422613, 1.4766171564189459, 1.535048254280591]"
281,LiH,-8.868343044268187,1,0.808969140585014,1000,"[3.639106905286978, 1.6351332669324892, 1.647109798849288]"
282,LiH,-8.867720244166486,1,0.8116613165438149,1000,"[3.568397940108333, 1.5273479382952697, 1.5382730768717323]"
283,LiH,-8.867748354859724,1,0.8168469648837581,1000,"[3.575022682722007, 1.5357383027524507, 1.5440054681786797]"
284,LiH,-8.86766512532433,1,0.8194397890537296,1000,"[3.5953893526867704, 1.527875345233393, 1.5324383188043302]"
285,LiH,-8.868133375436456,1,0.8270812029939815,1000,"[3.6134978340232795, 1.5517542533132271, 1.5838305450295653]"
286,LiH,-8.868134675895877,1,0.832084601565002,1000,"[3.611752805710048, 1.5573417428788574, 1.5882403525782336]"
287,LiH,-8.86961389879068,1,0.8395006448978922,1000,"[3.6915922362242823, 1.7756412709516483, 1.826998714057295]"
288,LiH,-8.869698045152493,1,0.841958111311951,1000,"[3.674724960955216, 1.7962024718594525, 1.838536980371181]"
289,LiH,-8.869502661063077,1,0.8468686851393012,1000,"[3.6876109723070924, 1.7762675905441856, 1.8187563288926492]"
290,LiH,-8.86954199775774,1,0.8493239720529764,1000,"[3.584812676386057, 1.769083338479427, 1.8151359532157123]"
291,LiH,-8.869050068554102,1,0.8541976593670962,1000,"[3.5557013320050608, 1.7023435789936596, 1.74018164495154]"
292,LiH,-8.868225175795596,1,0.8566160597675411,1000,"[3.610312686844078, 1.5682343838374844, 1.6004110813840375]"
293,LiH,-8.868973641269832,1,0.8588937291397782,1000,"[3.5442770542938216, 1.6811513169899208, 1.723325244461762]"
294,LiH,-8.869609844512441,1,0.8634144746319269,1000,"[3.7042122481390014, 1.7843089513999804, 1.831158894707099]"
295,LiH,-8.869626220479073,1,0.8656575507518383,1000,"[3.6957351992239804, 1.7947396632385813, 1.8404550706287752]"
296,LiH,-8.86826316906916,1,0.8701437029916611,1000,"[3.620067291342524, 1.578284113146628, 1.6096940468396344]"
297,LiH,-8.869809323425692,1,0.8723867791115726,1000,"[3.7741042654296546, 1.819583226628658, 1.8603483003850925]"
298,LiH,-8.868201016450616,1,0.8791160074713068,1000,"[3.6105481850714884, 1.5674036803064255, 1.600951622140496]"
299,LiH,-8.868097733617336,1,0.8812630555252615,1000,"[3.6589686900407914, 1.572631322332958, 1.6012870317843997]"
300,LiH,-8.867932181446076,1,0.8877041996871254,1000,"[3.6879423711337984, 1.5584558844468255, 1.584734840757411]"
301,LiH,-8.868549537740504,1,0.8897527796264776,1000,"[3.7090855328880554, 1.6510686988300463, 1.683668120499039]"
302,LiH,-8.86794292233615,1,0.8958985194445338,1000,"[3.687105167253537, 1.5597349959394886, 1.5861899576022447]"
303,LiH,-8.86798658591656,1,0.8978413541303347,1000,"[3.681424333284423, 1.5692221042164558, 1.5938684622690436]"
304,LiH,-8.86862415184594,1,0.9017270235019366,1000,"[3.7110845546380773, 1.67060777006759, 1.7052460450032338]"
305,LiH,-8.86795758532904,1,0.9036698581877374,1000,"[3.688830539370098, 1.5617111169664861, 1.5883194417588256]"
306,LiH,-8.868337613532818,1,0.9106656640834614,1000,"[3.7013966148360664, 1.6294268738290965, 1.6563225323123507]"
307,LiH,-8.867743589355134,1,0.9123039990342595,1000,"[3.636330415716487, 1.533829609345998, 1.5608258781662676]"
308,LiH,-8.867667748413107,1,0.9172190038866538,1000,"[3.621218622068589, 1.5245216709732883, 1.5518780071089324]"
309,LiH,-8.867628683836841,1,0.9204956737882499,1000,"[3.6175895872031534, 1.5209120038822932, 1.5461032947855173]"
310,LiH,-8.867601634658266,1,0.9237459645517541,1000,"[3.6277545599203145, 1.5228194659936505, 1.5461057810816325]"
311,LiH,-8.867665305648801,1,0.9267251257194988,1000,"[3.6290809182567276, 1.5164703642954602, 1.5545350312276427]"
312,LiH,-8.867803052957184,1,0.9296492801912327,1000,"[3.6253255134777613, 1.5396516091213188, 1.577812455167992]"
313,LiH,-8.867768904410115,1,0.9325734346629665,1000,"[3.6270984150200105, 1.5326907789879636, 1.5703386838145383]"
314,LiH,-8.867776593125043,1,0.9353064467919466,1000,"[3.6169303802677155, 1.5291710665222955, 1.5715358744524695]"
315,LiH,-8.868133618161835,1,0.9393143386524543,1000,"[3.5254937411573906, 1.5907903814639694, 1.6343063545404042]"
316,LiH,-8.86772905664256,1,0.9406503026059568,1000,"[3.618257902513723, 1.5197729085820764, 1.5625488284376248]"
317,LiH,-8.86816054581066,1,0.9433222305129619,1000,"[3.5205506453818116, 1.5933935006174682, 1.6371332995515226]"
318,LiH,-8.86897592721109,1,0.9486251284286127,1000,"[3.680154149565438, 1.7210930264431203, 1.7728113599587672]"
319,LiH,-8.869028710511511,1,0.952380281007655,1000,"[3.694300993515458, 1.7297377651755315, 1.7784399940771802]"
320,LiH,-8.868264321279288,1,0.9548044888951159,1000,"[3.6480766673097738, 1.5984155891955423, 1.651203242160366]"
321,LiH,-8.868835867701764,1,0.9581524961928204,1000,"[3.7074529440532666, 1.6924990443086854, 1.7504998958455853]"
322,LiH,-8.86889122031733,1,0.9634321560332149,1000,"[3.7155349111763676, 1.7077229334319708, 1.764189929142383]"
323,LiH,-8.868959291034718,1,0.9673534234382254,1000,"[3.6909459850990722, 1.7171397970130882, 1.771814339899638]"
324,LiH,-8.86888157051226,1,0.9711790754636598,1000,"[3.675316518141563, 1.7022075951637434, 1.7573522259332373]"
325,LiH,-8.869051167239482,1,0.9730745625813415,1000,"[3.680320154026603, 1.7346365510616173, 1.7899292884579578]"
326,LiH,-8.86889657141776,1,0.9785414105052939,1000,"[3.7026744259085245, 1.7109777390494672, 1.7662738220748238]"
327,LiH,-8.869184237186559,1,0.9824857613500881,1000,"[3.678313433194718, 1.7562419319148317, 1.806690724016633]"
328,LiH,-8.869033454189768,1,0.9876736063651956,1000,"[3.6911554906315898, 1.7311771645291385, 1.7861713157119998]"
329,LiH,-8.864134090152552,1,0.2020430394143155,1000,"[3.0201706639780195, 1.0713127681238284, 1.3263022164345382]"
330,LiH,-8.864190352625005,1,0.22913459616378073,1000,"[3.0244634363753438, 1.0854591575450487, 1.3409685311418602]"
331,LiH,-8.864188728641965,1,0.2536044489142509,1000,"[3.0309996495381473, 1.084990070409438, 1.3404702988646946]"
332,LiH,-8.864179901581583,1,0.278074301664721,1000,"[3.147131210101344, 1.0871481583984157, 1.3405051563080304]"
333,LiH,-8.864265316914436,1,0.2896034743285324,1000,"[3.167817368888581, 1.1366929938743724, 1.343124693681558]"
334,LiH,-8.864411313389377,1,0.30113264699234377,1000,"[3.1915575816679564, 1.1925929234188641, 1.3535568258720563]"
335,LiH,-8.864576694767962,1,0.3123613132830872,1000,"[3.0817747692490522, 1.232340558291205, 1.3958899126764743]"
336,LiH,-8.856686694221487,2,0.0,2000,"[7.434039404249077, -3.6613884869828146, 0.00015422437234998763, 0.0001470093009766579, 2.35621523353995, 1.4356312525239323]"
337,LiH,-8.856721480782888,2,0.03029692856732426,2000,"[7.539199189481263, -3.8575388565951445, 0.2442572480912569, 0.220404663921832, 9.424777960758624, 9.393170909097275]"
338,LiH,-8.85673119735954,2,0.06059385713464852,2000,"[7.54921832796332, -3.8706821881680646, 0.2949265815075073, 0.10198530512495253, 5.943876099770929, 5.702838182035977]"
339,LiH,-8.856785047975574,2,0.0899993405265728,2000,"[7.561974869608182, 3.891948704746188, 0.378857195085462, 0.07037725765089639, 6.856589387256557, 6.4927606733047885]"
340,LiH,-8.856880947752751,2,0.11940482391849708,2000,"[7.579067517155699, 4.12861264926587, 0.48846725424288784, 0.08073399507224027, 7.5965787961667335, 7.118081231495118]"
341,LiH,-8.856686688902982,2,0.1471781532916025,2000,"[7.261983293289278, 9.42477796076938, 0.0043042410221876565, 0.005416680813910495, 0.0025573528595831934, 0.0038177045232005357]"
342,LiH,-8.856686694163612,2,0.17495148266470795,2000,"[7.307709460458058, -3.5873185523354802, 0.0009436765093282344, 0.0010480963130295744, 0.00046683147207938255, 0.0005952281087062502]"
343,LiH,-8.865321577329771,2,0.20204303941415377,2000,"[5.917165175864494, 2.984467376788553, 2.571808758279076, 1.8581713429260196, 2.555379623531378, 1.5608590912185023]"
344,LiH,-8.866543332470483,2,0.22913459616359957,2000,"[7.297056608827174, 2.709056612774959, 4.814248982337097, 3.3990242168139244, 3.334630996307285, 1.375364951193864]"
345,LiH,-8.866484594841916,2,0.25360444891407263,2000,"[7.257781288054214, 2.6582766546149084, 4.723036380312412, 3.2810903280027386, 3.322659812998026, 1.328067897779058]"
346,LiH,-8.86668585959153,2,0.2780743016645457,2000,"[7.238196084173838, 2.73609673427341, 4.778383085195968, 3.186804327535012, 3.387238234907469, 1.182665703273936]"
347,LiH,-8.866618342696631,2,0.28960347432835304,2000,"[7.270714878414927, 2.602128147524369, 4.732888805697161, 3.06444873991891, 3.3292941119074784, 1.142433527381343]"
348,LiH,-8.865530896637392,2,0.3011326469921604,2000,"[4.331230609029257, 4.099434888884717, 1.9788534925509835, 1.72462493433275, 2.198983416026593, 1.648674429351689]"
349,LiH,-8.865515511323045,2,0.3123613132829146,2000,"[4.988783867382725, 3.604682647028942, 2.410544162969413, 1.6995827252549314, 2.526999338812259, 1.488349098998162]"
350,LiH,-8.865363211153436,2,0.3235899795736688,2000,"[0.04585179974353064, 5.798338653871943, 1.5959168970813211, 1.3701007153271474, -0.4328651120799826, 3.693235529193995]"
351,LiH,-8.865313034810914,2,0.3341988655990478,2000,"[0.025332118397151663, 5.816019310475817, 1.6117788725339, 1.3460728106828983, -0.3927548644145822, 3.6364813141394143]"
352,LiH,-8.867072549237944,2,0.3448077516244269,2000,"[7.334489976073814, 2.429427239430277, 4.886521116145404, 3.102353858095156, 3.3481682946159763, 1.0491679082167749]"
353,LiH,-8.865182316950728,2,0.35444246224786724,2000,"[0.039424730068236095, 5.834225120778334, 1.901665002651042, 1.000866911017292, 0.2726127373533508, 2.904673107697872]"
354,LiH,-8.867174249809555,2,0.36407717287130764,2000,"[7.523987077013556, 2.694485225632808, 5.08095614910191, 3.595499279253323, 3.267802651703061, 1.3442559130012652]"
355,LiH,-8.867271013022457,2,0.3735476037163851,2000,"[7.508220878525362, 2.611811137256112, 5.188880727033043, 3.543177792821349, 3.364454751033027, 1.2399563233516058]"
356,LiH,-8.866677971363334,2,0.38301803456146266,2000,"[7.225520593620757, 1.8314671093212462, 4.732982721747891, 2.609412024110945, 3.3566318325173006, 0.697041091252034]"
357,LiH,-8.86523080833597,2,0.39204487912567526,2000,"[0.02789719397053433, 5.838625208631505, 1.8627202615028466, 1.055051401795672, 0.2908647790840941, 2.902866452838883]"
358,LiH,-8.866955116898932,2,0.40107172368988786,2000,"[7.468557370812652, 2.6632708590890304, 4.995877756669229, 3.4643399324909683, 3.2747894238671025, 1.3047731927690438]"
359,LiH,-8.866955116898968,2,0.41009856825410046,2000,"[7.468557370812652, 2.6632708590890304, 4.995877756669229, 3.4643399324909683, 3.2747894238671025, 1.3047731927690438]"
360,LiH,-8.86695005718973,2,0.41912541281831306,2000,"[4.693121043691753, 4.065976157254875, 2.2118679854770735, 2.088654469447533, 2.5053763419454835, 2.081550278082667]"
361,LiH,-8.867768870007067,2,0.4280983706205189,2000,"[-0.010491760941919528, 6.019557175917798, 2.112347173236706, 1.5806912609356194, -0.11685725837308905, 4.257630853873831]"
362,LiH,-8.867740714785047,2,0.4370713284227247,2000,"[-0.026104592427465195, 6.0060224310641175, 2.2959878404461254, 1.3407006078454518, 0.4700615114094106, 3.6099589108565713]"
363,LiH,-8.867779497106104,2,0.44493998201652796,2000,"[0.051263267870021376, 5.995269001126907, 2.1425409762812575, 1.5373552514351119, -0.030539798633199843, 4.150752117036609]"
364,LiH,-8.870074642020144,2,0.4528086356103312,2000,"[5.428431938536306, 3.982731453441054, 2.7959193110181633, 2.5072107781175794, 3.1707262272941286, 2.5103657221168003]"
365,LiH,-8.871408816499002,2,0.4603648838030084,2000,"[5.469841086583826, 4.06027327917335, 2.8690543821015506, 2.559589525539785, 3.255177955919814, 2.560211313217633]"
366,LiH,-8.871453879472444,2,0.4679211319956855,2000,"[5.442672984545791, 4.071661588670995, 2.8175404523959164, 2.599802060260936, 3.238298990307035, 2.599136208193629]"
367,LiH,-8.871243372245972,2,0.47547738018836266,2000,"[5.3205706042968455, 4.211940751665271, 2.68496081660642, 2.544597220462022, 3.1029429374625632, 2.596592726634344]"
368,LiH,-8.871549483634249,2,0.48303362838103986,2000,"[-4.465271359420524, 9.284751507099013, 2.8583012012371825, 3.035957547005139, 2.9530033059835277, 3.6132007585982517]"
369,LiH,-8.873074119555808,2,0.4900637514974451,2000,"[5.501134649467277, 4.465177056888837, 2.593186637692555, 2.769625742985815, 3.3155590160767585, 3.143093269805589]"
370,LiH,-8.872689556207115,2,0.4970938746138503,2000,"[-4.464677610536878, 9.42477796076938, 3.039633353966886, 2.9518765609587883, 3.3226263435801924, 3.75124100309449]"
371,LiH,-8.872830862589067,2,0.5040626061734111,2000,"[-4.543150420834042, 9.42477796076938, 3.0841292703222773, 3.1115968821478237, 3.3086120615198498, 3.9065727313501117]"
372,LiH,-8.873169972281739,2,0.5110313377329719,2000,"[5.5484265986451256, 4.454333277688984, 2.6059649585554254, 2.777854987301986, 3.349429008169233, 3.1320085540237383]"
373,LiH,-8.871369580233782,2,0.5180000692925328,2000,"[0.005279847454188939, 6.346815528700468, 2.9710451054214766, 1.1805099324375192, 0.732858455874912, 4.043382823624632]"
374,LiH,-8.8727421632986,2,0.5249688008520936,2000,"[-4.55773595099712, 9.424777960758213, 3.053689706317379, 3.1122022915643752, 3.307461098829065, 3.87154826320568]"
375,LiH,-8.872778006435766,2,0.5307506417939641,2000,"[-4.563287121403949, 9.424777960761551, 3.0709848768770978, 3.1220939583754737, 3.312759834140399, 3.89130902082647]"
376,LiH,-8.87353386280192,2,0.5365324827358348,2000,"[5.492207120039628, 4.439635413134571, 2.543515409088352, 2.7884144134397184, 3.289372171439557, 3.177512166875031]"
377,LiH,-8.87354041676767,2,0.5416595037064306,2000,"[5.4904559536998585, 4.44826457555904, 2.5478242129361175, 2.7897381658586617, 3.2753914014584464, 3.1822460245546704]"
378,LiH,-8.872186931464805,2,0.5467865246770264,2000,"[-0.05333406770094211, 6.472113011562639, 2.925873297461224, 1.2518855814307268, 0.8320272263032114, 3.9821737419232104]"
379,LiH,-8.872186931286302,2,0.5519135456476222,2000,"[-0.05328166399031113, 6.472581711264031, 2.925169785934247, 1.252742464341205, 0.8309332284886171, 3.9833271066504734]"
380,LiH,-8.872151124913433,2,0.5570405666182181,2000,"[-0.0571504145010088, 6.470108102865812, 2.982142767204224, 1.1901359923722759, 0.9169151381902412, 3.8924544641908154]"
381,LiH,-8.873895853468158,2,0.561781322516371,2000,"[5.48695386968023, 4.384803970378367, 2.5383312214253584, 2.7798302625066853, 3.276136236622575, 3.1701361028671835]"
382,LiH,-8.873315329928745,2,0.566522078414524,2000,"[4.220996297135315, 4.654778312622276, 2.45686255398527, 2.383080823589123, 3.1551822211662417, 2.485802186695432]"
383,LiH,-8.873399096787095,2,0.5712581662258142,2000,"[4.192612360090983, 4.729822430278336, 2.4051825979492802, 2.437440193310501, 3.1208239675264924, 2.558297450141775]"
384,LiH,-8.873390006511784,2,0.5759942540371045,2000,"[4.19379942697228, 4.735615325580674, 2.3973752723100477, 2.4339685397349746, 3.1092770230147884, 2.560026498026058]"
385,LiH,-8.873382675447962,2,0.5803609983827968,2000,"[4.196641021167272, 4.736698338163816, 2.407339164426193, 2.4280369446669017, 3.1200031914973225, 2.551076883746444]"
386,LiH,-8.873360877241495,2,0.5847277427284889,2000,"[4.195490037559103, 4.797421011893189, 2.4491070927765417, 2.3824149328146644, 3.1149250591920365, 2.520112071249758]"
387,LiH,-8.873410024134547,2,0.5890392002219823,2000,"[4.177201595134967, 4.823252122913976, 2.4073147551087795, 2.4265018082042773, 3.1265588784185314, 2.5500987669176736]"
388,LiH,-8.873394754456482,2,0.5933506577154756,2000,"[4.198269186576853, 4.760901391874537, 2.47939268653546, 2.3548774296925483, 3.1569078102904564, 2.476040609525591]"
389,LiH,-8.873399801611775,2,0.597662115208969,2000,"[4.188655194570611, 4.796889268387188, 2.416198819009577, 2.4009495143215633, 3.1114148009002918, 2.5497040816417567]"
390,LiH,-8.873451914885235,2,0.6019735727024622,2000,"[4.2044578328726026, 4.742607640340029, 2.5316877339250246, 2.3442984405908613, 3.19859109050105, 2.4674580389250567]"
391,LiH,-8.87338851250284,2,0.606254306311605,2000,"[4.151913174143893, 4.809084828101145, 2.421975317736096, 2.4017396092504706, 3.1279126171151783, 2.5125488011636685]"
392,LiH,-8.873436665169681,2,0.6105350399207478,2000,"[4.193631946928017, 4.800896678606263, 2.375918292583373, 2.4625598178317736, 3.098044157078437, 2.6025573115284137]"
393,LiH,-8.873377332760873,2,0.6148157735298906,2000,"[4.190544862054275, 4.7714638575917565, 2.4848207666642095, 2.345450266554814, 3.1554219781221446, 2.4651083636500695]"
394,LiH,-8.87344346359711,2,0.6190965071390334,2000,"[4.214056163732228, 4.7284962715421806, 2.531043090022873, 2.3457502708249454, 3.2050889899668045, 2.4578641374594827]"
395,LiH,-8.87344659260023,2,0.6233772407481761,2000,"[4.193775116530819, 4.799498353625987, 2.3806342306681394, 2.4642468816895153, 3.1033883573149263, 2.602781271608514]"
396,LiH,-8.873388743447691,2,0.627657974357319,2000,"[4.194357626921887, 4.780169522279654, 2.444553340860688, 2.396351854783414, 3.147157565969512, 2.502022385117928]"
397,LiH,-8.8733802943173,2,0.6319387079664617,2000,"[4.206708190062244, 4.748188749415302, 2.5293239363504476, 2.3356831398155635, 3.1998060950520166, 2.445423400440239]"
398,LiH,-8.87344129493026,2,0.6362194415756045,2000,"[4.2016053030225295, 4.85175071908172, 2.4443360590455923, 2.3948812849783865, 3.1662283751216567, 2.5017684986112987]"
399,LiH,-8.87337370265301,2,0.6404342862113682,2000,"[4.18891846663292, 4.77046932338485, 2.4786749472107905, 2.347325825571035, 3.1562866426094023, 2.468926889807079]"
400,LiH,-8.873399171343628,2,0.6446491308471319,2000,"[4.189003886011305, 4.803801075061937, 2.4339657923992437, 2.401948308701181, 3.1316090769838065, 2.5133868632931424]"
401,LiH,-8.873407885494672,2,0.6488639754828955,2000,"[4.178977156343394, 4.813876262578905, 2.427218961621313, 2.4062757723595096, 3.136650714669675, 2.514879532677213]"
402,LiH,-8.873347639141777,2,0.6530788201186593,2000,"[4.18964662939358, 4.800303106199865, 2.4411399605226336, 2.3845572600969644, 3.135782622129964, 2.4894722276777723]"
403,LiH,-8.873415349999028,2,0.657293664754423,2000,"[4.193232533416153, 4.794674142417508, 2.466642314330204, 2.390383023094418, 3.170536102986105, 2.492147578610517]"
404,LiH,-8.87332795249777,2,0.6615085093901867,2000,"[4.223797172365664, 4.654971982251919, 2.507258380355123, 2.3492538618406265, 3.18054377488501, 2.454001770716954]"
405,LiH,-8.873294786350563,2,0.6657233540259503,2000,"[4.2155855479383355, 4.661888565271856, 2.4991742015656926, 2.3349942877031786, 3.1643623424176113, 2.4550635187412686]"
406,LiH,-8.873405847009675,2,0.669938198661714,2000,"[4.192526992340596, 4.818778584246651, 2.4536440000377304, 2.376619590316442, 3.156019984136006, 2.4841410374724715]"
407,LiH,-8.873401196687352,2,0.6737979895480551,2000,"[4.193558647126739, 4.828231080303201, 2.456568644175402, 2.3734626076066614, 3.1579064777637127, 2.4771137924993925]"
408,LiH,-8.873405236400018,2,0.6776577804343963,2000,"[4.192264049284778, 4.826176690509655, 2.4645731463759883, 2.3721141596146302, 3.159809992642059, 2.473962084570543]"
409,LiH,-8.873405236400032,2,0.6813468325729906,2000,"[4.192264049284778, 4.826176690509655, 2.4645731463759883, 2.3721141596146302, 3.159809992642059, 2.473962084570543]"
410,LiH,-8.873393008248227,2,0.6850358847115848,2000,"[4.169065044439806, 4.852961681422784, 2.44202112777518, 2.3934374101121003, 3.143181473102103, 2.4959534061262962]"
411,LiH,-8.873402993077205,2,0.688708302809662,2000,"[4.181740143926355, 4.832745502107535, 2.456094841928796, 2.3794831974746975, 3.1594447836675466, 2.4815297290563123]"
412,LiH,-8.873367384619337,2,0.6923807209077393,2000,"[4.168683979611631, 4.813233767705934, 2.470705278514057, 2.3457004840401536, 3.1515147368755354, 2.454470781991948]"
413,LiH,-8.87339308298632,2,0.6958989654782592,2000,"[4.203757150792195, 4.810335109029726, 2.4736561288689236, 2.359246944190291, 3.170730874027308, 2.466137530362074]"
414,LiH,-8.873311076634147,2,0.6994172100487792,2000,"[4.207230515624565, 4.685851702897275, 2.503579108935991, 2.3405320911386793, 3.1840101271274923, 2.446438670815361]"
415,LiH,-8.873374652301818,2,0.7029354546192992,2000,"[4.1784982308068095, 4.8155457459664985, 2.4301067765962205, 2.3857496351463365, 3.1360097432589678, 2.496542268642065]"
416,LiH,-8.873394064798417,2,0.7064536991898192,2000,"[4.209321142059668, 4.806362752503825, 2.4759440226884624, 2.357012569714714, 3.171971210369524, 2.463355934125505]"
417,LiH,-8.87332911903574,2,0.7099381486292258,2000,"[4.220432853871997, 4.730319226525209, 2.4526875967426154, 2.3643163847634012, 3.1445492906766166, 2.477749468354798]"
418,LiH,-8.873338092567188,2,0.7134225980686324,2000,"[4.210765670488003, 4.717404499941054, 2.4443187379122544, 2.3819362861855193, 3.135164069238974, 2.4951062393917027]"
