ansatz_name,trotter_steps,threshold_gamma,max_evals,cx_error_prob,energy,optimal_parameters
tVHA,2.0,0.490063751497,2000,0.0,-8.873074119556,"[5.501134649467277, 4.465177056888837, 2.593186637692555, 2.769625742985815, 3.3155590160767585, 3.143093269805589]"
tVHA,2.0,0.497093874614,1000,0.0,-8.873074113387,"[5.500210465765985, 4.467445891411128, 2.591005479076504, 2.7715597039800914, 3.31413021217817, 3.1463656045817823]"
tVHA,2.0,0.497093874614,2000,0.0,-8.872689556207,"[-4.464677610536878, 9.42477796076938, 3.039633353966886, 2.9518765609587883, 3.3226263435801924, 3.75124100309449]"
tVHA,2.0,0.504062606173,1000,0.0,-8.872689555102,"[-4.464287338253587, 9.42477796076938, 3.039396998410696, 2.9503832866665762, 3.3227181391835874, 3.7497998964633914]"
tVHA,2.0,0.504062606173,2000,0.0,-8.872830862589,"[-4.543150420834042, 9.42477796076938, 3.0841292703222773, 3.1115968821478237, 3.3086120615198498, 3.9065727313501117]"
tVHA,2.0,0.511031337733,1000,0.0,-8.872717002749,"[-4.41578490752989, 9.242965315162209, 2.781597803130623, 2.9804410864938875, 2.9213994232488285, 3.707429600123171]"
tVHA,2.0,0.511031337733,2000,0.0,-8.873169972282,"[5.5484265986451256, 4.454333277688984, 2.6059649585554254, 2.777854987301986, 3.349429008169233, 3.1320085540237383]"
tVHA,2.0,0.518000069292,2000,0.0,-8.871369580234,"[0.005279847454188939, 6.346815528700468, 2.9710451054214766, 1.1805099324375192, 0.732858455874912, 4.043382823624632]"
tVHA,2.0,0.518000069293,1000,0.0,-8.873169970884,"[5.547832479663891, 4.4549652424144615, 2.6045885008463534, 2.7777922214790007, 3.3481971446779113, 3.1323506147868887]"
tVHA,2.0,0.518000069293,2000,0.0,-8.871369580316,"[0.0051595797999121566, 6.347136164695223, 2.9705994486844807, 1.1810674656092028, 0.7327673188371008, 4.043539492336286]"
tVHA,2.0,0.524968800852,1000,0.0,-8.871369523054,"[0.00395732814043274, 6.348027771836184, 2.9811559369293237, 1.1779097233489662, 0.7483226775044567, 4.035111024741965]"
tVHA,2.0,0.524968800852,2000,0.0,-8.872742163299,"[-4.55773595099712, 9.424777960758213, 3.053689706317379, 3.1122022915643752, 3.307461098829065, 3.87154826320568]"
tVHA,2.0,0.530750641794,1000,0.0,-8.872742163415,"[-4.5577567565779535, 9.42477796076938, 3.053706741612349, 3.1122040061126217, 3.307489645011259, 3.8715632360045027]"
tVHA,2.0,0.530750641794,2000,0.0,-8.872778006436,"[-4.563287121403949, 9.424777960761551, 3.0709848768770978, 3.1220939583754737, 3.312759834140399, 3.89130902082647]"
tVHA,2.0,0.536532482736,1000,0.0,-8.872601962695,"[-4.476130198381815, 9.20616366894621, 2.6707447248306946, 3.1153575828726376, 2.7813713140232443, 3.8015537232394467]"
tVHA,2.0,0.536532482736,2000,0.0,-8.873533862802,"[5.492207120039628, 4.439635413134571, 2.543515409088352, 2.7884144134397184, 3.289372171439557, 3.177512166875031]"
tVHA,2.0,0.541659503706,1000,0.0,-8.873533115279,"[5.466874966589884, 4.437572437725123, 2.546070307834433, 2.7685976973022965, 3.283410644412468, 3.145133276501058]"
tVHA,2.0,0.541659503706,2000,0.0,-8.873540416768,"[5.4904559536998585, 4.44826457555904, 2.5478242129361175, 2.7897381658586617, 3.2753914014584464, 3.1822460245546704]"
tVHA,2.0,0.546786524677,1000,0.0,-8.873493404946,"[5.24560946497887, 4.508303098010002, 2.3758001394902086, 2.73353382365967, 3.0808099605649177, 3.1230495888172305]"
tVHA,2.0,0.546786524677,2000,0.0,-8.872186931465,"[-0.05333406770094211, 6.472113011562639, 2.925873297461224, 1.2518855814307268, 0.8320272263032114, 3.9821737419232104]"
tVHA,2.0,0.551913545648,1000,0.0,-8.872186776536,"[-0.06161912108932528, 6.484215148489413, 2.9105047680551603, 1.2700149962047582, 0.8408921425272715, 3.97614276152924]"
tVHA,2.0,0.551913545648,2000,0.0,-8.872186931286,"[-0.05328166399031113, 6.472581711264031, 2.925169785934247, 1.252742464341205, 0.8309332284886171, 3.9833271066504734]"
tVHA,2.0,0.557040566618,1000,0.0,-8.872186776522,"[-0.06161912108932528, 6.484215148489413, 2.9105047680551603, 1.2700149962047582, 0.8408921425272715, 3.97614276152924]"
tVHA,2.0,0.557040566618,2000,0.0,-8.872151124913,"[-0.0571504145010088, 6.470108102865812, 2.982142767204224, 1.1901359923722759, 0.9169151381902412, 3.8924544641908154]"
tVHA,2.0,0.561781322516,1000,0.0,-8.872151105095,"[-0.05654862177203032, 6.4672574956951525, 2.9955792001579926, 1.1762050940882611, 0.9276009434990005, 3.8817692915235114]"
tVHA,2.0,0.561781322516,2000,0.0,-8.873895853468,"[5.48695386968023, 4.384803970378367, 2.5383312214253584, 2.7798302625066853, 3.276136236622575, 3.1701361028671835]"
tVHA,2.0,0.566522078414,2000,0.0,-8.873315329929,"[4.220996297135315, 4.654778312622276, 2.45686255398527, 2.383080823589123, 3.1551822211662417, 2.485802186695432]"
tVHA,2.0,0.566522078415,1000,0.0,-8.873894608608,"[5.491285021942886, 4.414626946063849, 2.515672061997135, 2.8082147245267146, 3.2648432300923353, 3.2162344329936925]"
tVHA,2.0,0.566522078415,2000,0.0,-8.873315329929,"[4.220996297135315, 4.654778312622276, 2.45686255398527, 2.383080823589123, 3.1551822211662417, 2.485802186695432]"
tVHA,2.0,0.571258166226,1000,0.0,-8.873314717503,"[4.219577291554869, 4.668689758739134, 2.4404087057542387, 2.4018714164839414, 3.143173616115129, 2.5065883062542715]"
tVHA,2.0,0.571258166226,2000,0.0,-8.873399096787,"[4.192612360090983, 4.729822430278336, 2.4051825979492802, 2.437440193310501, 3.1208239675264924, 2.558297450141775]"
tVHA,2.0,0.575994254037,1000,0.0,-8.873339016697,"[4.123743175753555, 4.788548929619003, 2.1755118882226423, 2.4119398979305755, 2.911156520678656, 2.59610588304317]"
tVHA,2.0,0.575994254037,2000,0.0,-8.873390006512,"[4.19379942697228, 4.735615325580674, 2.3973752723100477, 2.4339685397349746, 3.1092770230147884, 2.560026498026058]"
tVHA,2.0,0.580360998383,1000,0.0,-8.873338257212,"[4.130077026677565, 4.780672655081505, 2.194631999379007, 2.394921132023076, 2.908199338132672, 2.579452041194854]"
tVHA,2.0,0.580360998383,2000,0.0,-8.873382675448,"[4.196641021167272, 4.736698338163816, 2.407339164426193, 2.4280369446669017, 3.1200031914973225, 2.551076883746444]"
tVHA,2.0,0.584727742728,1000,0.0,-8.873359572105,"[4.156576802888372, 4.780351089070692, 2.2621488721391176, 2.438009747477386, 2.97873141955383, 2.5994034755994644]"
tVHA,2.0,0.584727742728,2000,0.0,-8.873360877241,"[4.195490037559103, 4.797421011893189, 2.4491070927765417, 2.3824149328146644, 3.1149250591920365, 2.520112071249758]"
tVHA,2.0,0.589039200222,1000,0.0,-8.873263105398,"[4.07759356946412, 4.9653700248152886, 2.1610535137468956, 2.4876939631527, 2.87003340053061, 2.6661382637982607]"
tVHA,2.0,0.589039200222,2000,0.0,-8.873410024135,"[4.177201595134967, 4.823252122913976, 2.4073147551087795, 2.4265018082042773, 3.1265588784185314, 2.5500987669176736]"
tVHA,2.0,0.593350657715,1000,0.0,-8.873410016168,"[4.1779371839794255, 4.821293727533851, 2.408932342733616, 2.424517696655112, 3.1278080983136096, 2.5473935323584067]"
tVHA,2.0,0.593350657715,2000,0.0,-8.873394754456,"[4.198269186576853, 4.760901391874537, 2.47939268653546, 2.3548774296925483, 3.1569078102904564, 2.476040609525591]"
tVHA,2.0,0.597662115209,1000,0.0,-8.873332391325,"[4.132335164756267, 4.897484869761476, 2.265509693725853, 2.4427791443565496, 2.916176462105776, 2.625640307204046]"
tVHA,2.0,0.597662115209,2000,0.0,-8.873399801612,"[4.188655194570611, 4.796889268387188, 2.416198819009577, 2.4009495143215633, 3.1114148009002918, 2.5497040816417567]"
tVHA,2.0,0.601973572702,1000,0.0,-8.873326973027,"[4.090634149657323, 4.938728862930942, 2.1632371647031285, 2.4744310364539728, 2.8840611153917894, 2.6706594306573583]"
tVHA,2.0,0.601973572702,2000,0.0,-8.873451914885,"[4.2044578328726026, 4.742607640340029, 2.5316877339250246, 2.3442984405908613, 3.19859109050105, 2.4674580389250567]"
tVHA,2.0,0.606254306312,1000,0.0,-8.873442383792,"[4.181591613743514, 4.818988626181345, 2.477517873511563, 2.429624134676996, 3.156450522518258, 2.557762785050313]"
tVHA,2.0,0.606254306312,2000,0.0,-8.873388512503,"[4.151913174143893, 4.809084828101145, 2.421975317736096, 2.4017396092504706, 3.1279126171151783, 2.5125488011636685]"
tVHA,2.0,0.610535039921,1000,0.0,-8.873388509101,"[4.151511135820665, 4.809911511408812, 2.420463359764249, 2.4023262437325945, 3.1262770977153327, 2.5135855898478434]"
tVHA,2.0,0.610535039921,2000,0.0,-8.87343666517,"[4.193631946928017, 4.800896678606263, 2.375918292583373, 2.4625598178317736, 3.098044157078437, 2.6025573115284137]"
tVHA,2.0,0.61481577353,1000,0.0,-8.873436068377,"[4.186447594354106, 4.809234290832759, 2.3524998283747554, 2.4649299774336333, 3.0772214787066887, 2.609140615558103]"
tVHA,2.0,0.61481577353,2000,0.0,-8.873377332761,"[4.190544862054275, 4.7714638575917565, 2.4848207666642095, 2.345450266554814, 3.1554219781221446, 2.4651083636500695]"
tVHA,2.0,0.619096507139,1000,0.0,-8.873321857255,"[4.091441934991957, 4.898017611748864, 2.267592727782433, 2.443704055148398, 2.937710236899207, 2.600916018489668]"
tVHA,2.0,0.619096507139,2000,0.0,-8.873443463597,"[4.214056163732228, 4.7284962715421806, 2.531043090022873, 2.3457502708249454, 3.2050889899668045, 2.4578641374594827]"
tVHA,2.0,0.623377240748,1000,0.0,-8.873429765408,"[4.172751982509316, 4.823221104506192, 2.4512552120275695, 2.442317283115335, 3.13663374881654, 2.5839114810227004]"
tVHA,2.0,0.623377240748,2000,0.0,-8.8734465926,"[4.193775116530819, 4.799498353625987, 2.3806342306681394, 2.4642468816895153, 3.1033883573149263, 2.602781271608514]"
tVHA,2.0,0.627657974357,1000,0.0,-8.87344659047,"[4.194400911383658, 4.798571081507802, 2.3819867315295316, 2.463698163993027, 3.1044977869798296, 2.601982674428189]"
tVHA,2.0,0.627657974357,2000,0.0,-8.873388743448,"[4.194357626921887, 4.780169522279654, 2.444553340860688, 2.396351854783414, 3.147157565969512, 2.502022385117928]"
tVHA,2.0,0.631938707966,1000,0.0,-8.873335232159,"[4.125172272025656, 4.8273881081815375, 2.2200934634424723, 2.4174619436293128, 2.9411238332402014, 2.5757014495382986]"
tVHA,2.0,0.631938707966,2000,0.0,-8.873380294317,"[4.206708190062244, 4.748188749415302, 2.5293239363504476, 2.3356831398155635, 3.1998060950520166, 2.445423400440239]"
tVHA,2.0,0.636219441576,1000,0.0,-8.873373521271,"[4.215620062428356, 4.789435737655555, 2.469236963561011, 2.3864774753357914, 3.147504932257165, 2.5322422209456046]"
tVHA,2.0,0.636219441576,2000,0.0,-8.87344129493,"[4.2016053030225295, 4.85175071908172, 2.4443360590455923, 2.3948812849783865, 3.1662283751216567, 2.5017684986112987]"
tVHA,2.0,0.640434286211,1000,0.0,-8.873437554414,"[4.187814655298824, 4.877783676680702, 2.423970920459482, 2.4221951482121664, 3.1511867756754386, 2.539649047816908]"
tVHA,2.0,0.640434286211,2000,0.0,-8.873373702653,"[4.18891846663292, 4.77046932338485, 2.4786749472107905, 2.347325825571035, 3.1562866426094023, 2.468926889807079]"
tVHA,2.0,0.644649130847,1000,0.0,-8.873321905771,"[4.202205586941175, 4.796820284112465, 2.411036864177282, 2.408408876484914, 3.1261114994845975, 2.5161957164159476]"
tVHA,2.0,0.644649130847,2000,0.0,-8.873399171344,"[4.189003886011305, 4.803801075061937, 2.4339657923992437, 2.401948308701181, 3.1316090769838065, 2.5133868632931424]"
tVHA,2.0,0.648863975483,1000,0.0,-8.87330982219,"[4.2145248341671, 4.759166820632091, 2.423217195637829, 2.378654391931907, 3.1326610502899257, 2.4870790379484693]"
tVHA,2.0,0.648863975483,2000,0.0,-8.873407885495,"[4.178977156343394, 4.813876262578905, 2.427218961621313, 2.4062757723595096, 3.136650714669675, 2.514879532677213]"
tVHA,2.0,0.653078820119,1000,0.0,-8.873338101344,"[4.119360514598302, 4.893589114082996, 2.202215367533209, 2.4652311675890743, 2.9395647656560766, 2.624099066709742]"
tVHA,2.0,0.653078820119,2000,0.0,-8.873347639142,"[4.18964662939358, 4.800303106199865, 2.4411399605226336, 2.3845572600969644, 3.135782622129964, 2.4894722276777723]"
tVHA,2.0,0.657293664754,1000,0.0,-8.873282943956,"[4.2228141247414, 4.654086866537539, 2.507810651948409, 2.336772434624546, 3.1678711129976884, 2.4541801514925945]"
tVHA,2.0,0.657293664754,2000,0.0,-8.873415349999,"[4.193232533416153, 4.794674142417508, 2.466642314330204, 2.390383023094418, 3.170536102986105, 2.492147578610517]"
tVHA,2.0,0.66150850939,1000,0.0,-8.873351236017,"[4.126684707915992, 4.868606417041913, 2.2583641427803123, 2.4272364445220447, 2.9443996019057677, 2.5902856788997966]"
tVHA,2.0,0.66150850939,2000,0.0,-8.873327952498,"[4.223797172365664, 4.654971982251919, 2.507258380355123, 2.3492538618406265, 3.18054377488501, 2.454001770716954]"
tVHA,2.0,0.665723354026,1000,0.0,-8.873327931928,"[4.22522566619163, 4.652525104075959, 2.5111069226422833, 2.3472224049421664, 3.1845851651447377, 2.450724963683767]"
tVHA,2.0,0.665723354026,2000,0.0,-8.873294786351,"[4.2155855479383355, 4.661888565271856, 2.4991742015656926, 2.3349942877031786, 3.1643623424176113, 2.4550635187412686]"
tVHA,2.0,0.669938198662,1000,0.0,-8.87329477297,"[4.21678053571987, 4.660468437373456, 2.502345625962212, 2.3344029607872203, 3.1678786611772987, 2.4533993913564487]"
tVHA,2.0,0.669938198662,2000,0.0,-8.87340584701,"[4.192526992340596, 4.818778584246651, 2.4536440000377304, 2.376619590316442, 3.156019984136006, 2.4841410374724715]"
tVHA,2.0,0.673797989548,1000,0.0,-8.873346647327,"[4.124272339386346, 4.873268773525624, 2.229759198354807, 2.3878474049138436, 2.9526689923529057, 2.5484824997420645]"
tVHA,2.0,0.673797989548,2000,0.0,-8.873401196687,"[4.193558647126739, 4.828231080303201, 2.456568644175402, 2.3734626076066614, 3.1579064777637127, 2.4771137924993925]"
tVHA,2.0,0.677657780434,1000,0.0,-8.873346882766,"[4.121260126639374, 4.911506757735088, 2.2407806416199403, 2.400150565966621, 2.966754515132852, 2.5536869975197574]"
tVHA,2.0,0.677657780434,2000,0.0,-8.8734052364,"[4.192264049284778, 4.826176690509655, 2.4645731463759883, 2.3721141596146302, 3.159809992642059, 2.473962084570543]"
tVHA,2.0,0.681346832573,1000,0.0,-8.873342554267,"[4.131546408540973, 4.920437951902157, 2.250654098327991, 2.424228448682207, 2.9177160769415864, 2.584033939971542]"
tVHA,2.0,0.681346832573,2000,0.0,-8.8734052364,"[4.192264049284778, 4.826176690509655, 2.4645731463759883, 2.3721141596146302, 3.159809992642059, 2.473962084570543]"
tVHA,2.0,0.685035884712,1000,0.0,-8.873342804843,"[4.1267165044879865, 4.934219472560887, 2.25126328907034, 2.435727066302207, 2.924035195394815, 2.5946704059030448]"
tVHA,2.0,0.685035884712,2000,0.0,-8.873393008248,"[4.169065044439806, 4.852961681422784, 2.44202112777518, 2.3934374101121003, 3.143181473102103, 2.4959534061262962]"
tVHA,2.0,0.68870830281,1000,0.0,-8.873267376301,"[4.003325744365589, 5.0006187969103095, 2.137334710263522, 2.4134566400025026, 2.7860514047971217, 2.577786997911135]"
tVHA,2.0,0.68870830281,2000,0.0,-8.873402993077,"[4.181740143926355, 4.832745502107535, 2.456094841928796, 2.3794831974746975, 3.1594447836675466, 2.4815297290563123]"
tVHA,2.0,0.692380720908,1000,0.0,-8.873400001961,"[4.165581913972008, 4.852391642186742, 2.408752818211574, 2.393372285208764, 3.1154193668281973, 2.506477879636888]"
tVHA,2.0,0.692380720908,2000,0.0,-8.873367384619,"[4.168683979611631, 4.813233767705934, 2.470705278514057, 2.3457004840401536, 3.1515147368755354, 2.454470781991948]"
tVHA,2.0,0.695898965478,1000,0.0,-8.873288965896,"[4.107223251409925, 4.877136490774566, 2.206404307195883, 2.3304621174091253, 2.9086894776965555, 2.4867843758684747]"
tVHA,2.0,0.695898965478,2000,0.0,-8.873393082986,"[4.203757150792195, 4.810335109029726, 2.4736561288689236, 2.359246944190291, 3.170730874027308, 2.466137530362074]"
tVHA,2.0,0.699417210049,1000,0.0,-8.873363664101,"[4.146154402156881, 4.8748301146301145, 2.3134258989288576, 2.377561287120601, 3.026442504731734, 2.5222000630571335]"
tVHA,2.0,0.699417210049,2000,0.0,-8.873311076634,"[4.207230515624565, 4.685851702897275, 2.503579108935991, 2.3405320911386793, 3.1840101271274923, 2.446438670815361]"
tVHA,2.0,0.702935454619,1000,0.0,-8.873304091333,"[4.205009071550863, 4.686547576121865, 2.497271064211705, 2.338885807647883, 3.179235860318583, 2.4462416598327055]"
tVHA,2.0,0.702935454619,2000,0.0,-8.873374652302,"[4.1784982308068095, 4.8155457459664985, 2.4301067765962205, 2.3857496351463365, 3.1360097432589678, 2.496542268642065]"
tVHA,2.0,0.70645369919,1000,0.0,-8.873314181319,"[4.100981306008376, 4.876620503409558, 2.2300237010596256, 2.406855593694219, 2.889828317497874, 2.5556658239430545]"
tVHA,2.0,0.70645369919,2000,0.0,-8.873394064798,"[4.209321142059668, 4.806362752503825, 2.4759440226884624, 2.357012569714714, 3.171971210369524, 2.463355934125505]"
tVHA,2.0,0.709938148629,1000,0.0,-8.873283565587,"[4.163187183311234, 4.769229099572375, 2.278529216337391, 2.367250583419044, 2.931724622415529, 2.515432960614161]"
tVHA,2.0,0.709938148629,2000,0.0,-8.873329119036,"[4.220432853871997, 4.730319226525209, 2.4526875967426154, 2.3643163847634012, 3.1445492906766166, 2.477749468354798]"
tVHA,2.0,0.713422598069,1000,0.0,-8.873351872875,"[4.141488331839735, 4.874585416801977, 2.271256104018143, 2.4050840626461953, 2.9441181407787056, 2.568918105569356]"
tVHA,2.0,0.713422598069,2000,0.0,-8.873338092567,"[4.210765670488003, 4.717404499941054, 2.4443187379122544, 2.3819362861855193, 3.135164069238974, 2.4951062393917027]"
tVHA,2.0,0.716907047508,1000,0.0,-8.873294445114,"[4.132409618886261, 4.800977247371165, 2.235931510980704, 2.428153349371421, 2.9578589613965978, 2.581901566170235]"
tVHA,2.0,0.716907047508,2000,0.0,-8.873329412356,"[4.209733830183348, 4.737073441838733, 2.439809133247234, 2.368625891357757, 3.127316279209543, 2.488438637202308]"
tVHA,2.0,0.720391496947,1000,0.0,-8.873258090455,"[4.109262702996682, 4.890176389135624, 2.220632702086392, 2.446837832647541, 2.886645721320481, 2.6214925770627917]"
tVHA,2.0,0.720391496947,2000,0.0,-8.873255944796,"[4.180627000253196, 4.758253272957354, 2.5821526165029787, 2.4329217409985695, 3.1295660864764576, 2.4219624898158365]"
tVHA,2.0,0.723871704358,1000,0.0,-8.873248549186,"[4.136782982367663, 4.805653937849046, 2.497973482183335, 2.456576194802584, 3.0610027463976675, 2.46120584716353]"
tVHA,2.0,0.723871704358,2000,0.0,-8.873483535537,"[4.070025459231447, 4.971425458622093, 2.6066460709424737, 2.651210271476134, 3.112448817129641, 2.4793192316236468]"
tVHA,2.0,0.727351911769,1000,0.0,-8.873411400044,"[4.005586130649644, 5.058146081575806, 2.376303621064319, 2.7075355071258347, 2.8676516723324337, 2.5904100771830008]"
tVHA,2.0,0.727351911769,2000,0.0,-8.873576627305,"[4.05916055303887, 5.045768177939452, 2.6277873162976837, 2.641047408974609, 3.135544626826192, 2.4631747173097716]"
tVHA,2.0,0.730772198126,2000,0.0,-8.873488367939,"[4.0506881028471975, 5.058767606611809, 2.622142120259289, 2.620102589578528, 3.1208932717727897, 2.447074718147275]"
tVHA,2.0,0.730772198127,1000,0.0,-8.87350511748,"[3.951788149235197, 5.149116380162704, 2.4031181888134476, 2.7041963010182055, 2.897935456153755, 2.5574696466486406]"
tVHA,2.0,0.730772198127,2000,0.0,-8.873488367437,"[4.0506881028471975, 5.058767606611809, 2.622142120259289, 2.620102589578528, 3.1208932717727897, 2.447074718147275]"
tVHA,2.0,0.734192484484,1000,0.0,-8.873427412786,"[3.959892214543331, 5.16624410119427, 2.3816517168970153, 2.660793782834136, 2.9244155469990796, 2.516251179975675]"
tVHA,2.0,0.734192484484,2000,0.0,-8.87349078059,"[4.05166048008537, 5.057937551939817, 2.623682974394317, 2.6193829978230077, 3.120728879702382, 2.4453820463794367]"
tVHA,2.0,0.737523319073,1000,0.0,-8.873429921061,"[3.9553986126144833, 5.1895883530846545, 2.4140498171057754, 2.6889479137543253, 2.906276476426288, 2.552560426845292]"
tVHA,2.0,0.737523319073,2000,0.0,-8.873495474869,"[4.0530797179663045, 5.061225847239226, 2.622369097863524, 2.6223214394181453, 3.12643557846356, 2.4485905678245343]"
tVHA,2.0,0.740854153661,1000,0.0,-8.873429549494,"[3.9863494354041187, 5.146081652659811, 2.3704069799454284, 2.6911667033940847, 2.921752198472272, 2.5605146527035547]"
tVHA,2.0,0.740854153661,2000,0.0,-8.873589977493,"[4.047717776596441, 5.063129352332287, 2.6168196337841807, 2.6585474533755336, 3.133368993050381, 2.480496025334313]"
tVHA,2.0,0.744184988249,1000,0.0,-8.873450682974,"[3.912900863632098, 5.243804390752454, 2.2536843736397834, 2.7414984622659118, 2.8300991472289136, 2.617793408852557]"
tVHA,2.0,0.744184988249,2000,0.0,-8.873558001408,"[4.048896232319364, 5.077224859396654, 2.6123599389047865, 2.6572113003506486, 3.1219966454131507, 2.486202191687754]"
tVHA,2.0,0.747515822837,1000,0.0,-8.873547149606,"[4.05284352450187, 5.067926466333443, 2.6330852133799394, 2.650274119200682, 3.1392696669810434, 2.475535050761172]"
tVHA,2.0,0.747515822837,2000,0.0,-8.873611683833,"[4.047415777796412, 5.027617932181939, 2.64369700805029, 2.6544970676271715, 3.1581507760555145, 2.469567074867519]"
tVHA,2.0,0.750518454113,1000,0.0,-8.873611025835,"[4.030981245031669, 5.050684624749906, 2.6355359237006395, 2.6671377300572274, 3.150876908812522, 2.4764795852160457]"
tVHA,2.0,0.750518454113,2000,0.0,-8.873609963141,"[4.054505630724536, 5.049373141912103, 2.6404007283355933, 2.6463412685311245, 3.1466140779333918, 2.4687794786090356]"
tVHA,2.0,0.753521085389,1000,0.0,-8.873526534097,"[4.060898377081329, 4.993220159754719, 2.62738705815294, 2.687357715050541, 3.1398282407570646, 2.505923810326518]"
tVHA,2.0,0.753521085389,2000,0.0,-8.873574826747,"[4.0440244493220465, 4.991346696755301, 2.6048970726023097, 2.67288112974854, 3.11924355360009, 2.4994683316857813]"
tVHA,2.0,0.756523716665,1000,0.0,-8.873577961157,"[4.050844549909663, 4.988351292786134, 2.550639610286293, 2.6804787146141664, 3.0773009821110704, 2.5199048246257374]"
tVHA,2.0,0.756523716665,2000,0.0,-8.873580289709,"[4.072923149189409, 4.959760047391796, 2.647521068293254, 2.6497202188247857, 3.153333632955205, 2.4743261435886073]"
tVHA,2.0,0.75952634794,1000,0.0,-8.873494204483,"[4.005034442913036, 5.015037482368968, 2.356382083753419, 2.6344215392534625, 2.8982091876880687, 2.5276165328046183]"
tVHA,2.0,0.75952634794,2000,0.0,-8.873542927941,"[4.078722140323528, 4.833044999962599, 2.7168506983271685, 2.5803399986450852, 3.187754835596194, 2.4198194659408148]"
tVHA,2.0,0.762528979216,1000,0.0,-8.873542821115,"[4.082937237239408, 4.818968458761397, 2.7286742095596166, 2.559358578393925, 3.1957068152582764, 2.398710892767519]"
tVHA,2.0,0.762528979216,2000,0.0,-8.873711621851,"[4.049627233772205, 4.992262996949073, 2.6338013351887852, 2.718870287102151, 3.165437313149783, 2.528986055020697]"
tVHA,2.0,0.765531610492,1000,0.0,-8.873534008038,"[3.9709695154913334, 5.091617870038874, 2.354104543141706, 2.7438646647056695, 2.920465236114416, 2.61084240000741]"
tVHA,2.0,0.765531610492,2000,0.0,-8.873662178759,"[4.062945238973077, 4.902309180724579, 2.7418720858506536, 2.599528259949886, 3.2189337161698806, 2.42241272109516]"
tVHA,2.0,0.768534241767,2000,0.0,-8.873576338138,"[4.070060355593306, 4.971639052306575, 2.631258158160207, 2.6649808998398017, 3.139911989643406, 2.492154403710934]"
tVHA,2.0,0.768534241768,1000,0.0,-8.87364814037,"[4.00809856693184, 4.9925082618813414, 2.6037257379518355, 2.6589984953930887, 3.1046495295602403, 2.502312550513995]"
tVHA,2.0,0.768534241768,2000,0.0,-8.87357664625,"[4.067747240798338, 4.974124170954374, 2.625935490494159, 2.6680072314969774, 3.1378256081208282, 2.494243615640947]"
tVHA,2.0,0.771536873043,1000,0.0,-8.873540932662,"[4.000811140926018, 5.048821276455889, 2.455511796080174, 2.721109787617572, 3.0026031730712512, 2.575109436964824]"
tVHA,2.0,0.771536873043,2000,0.0,-8.873606114734,"[4.012526173079044, 5.09888272705394, 2.6366298625037095, 2.5945093385209055, 3.1145525900885396, 2.430732014627316]"
tVHA,2.0,0.774500000153,1000,0.0,-8.873616111477,"[4.039608871850683, 5.038045046096675, 2.7152300975049606, 2.5392351063660894, 3.185645258995755, 2.358359482408492]"
tVHA,2.0,0.774500000153,2000,0.0,-8.873579375365,"[4.064135455449145, 4.978894269964616, 2.621754501334289, 2.6656000368123953, 3.130717189738456, 2.4956403955070066]"
tVHA,2.0,0.777463127262,1000,0.0,-8.873539116321,"[4.005698405070429, 5.054616491095388, 2.4557070108751384, 2.698309839831648, 2.96012896536476, 2.5757553838104057]"
tVHA,2.0,0.777463127262,2000,0.0,-8.873587245693,"[4.048108965803079, 4.98208061870402, 2.590892341238546, 2.6896149793533146, 3.114116487994936, 2.515882962682059]"
tVHA,2.0,0.780426254372,1000,0.0,-8.873520221999,"[4.002042220163732, 5.036274192637958, 2.3792082649094546, 2.7131535174240344, 2.881532854013897, 2.5912474095408236]"
tVHA,2.0,0.780426254372,2000,0.0,-8.873537920553,"[4.07850329893651, 4.9405139158873235, 2.6410990062209665, 2.6530261370348245, 3.1436959187829947, 2.478943852446635]"
tVHA,2.0,0.783389381481,1000,0.0,-8.873536544182,"[4.071110472894267, 4.971476905334953, 2.6315724560456095, 2.691563665971399, 3.1456201367485646, 2.5206142819185438]"
tVHA,2.0,0.783389381481,2000,0.0,-8.873551330226,"[4.052216661525221, 4.976553464533724, 2.6094017854200473, 2.6912693954628413, 3.1260616660353007, 2.5077867232131625]"
tVHA,2.0,0.786316481167,1000,0.0,-8.873546939452,"[4.050600819817339, 4.979215682241092, 2.583619033978585, 2.69314280831028, 3.0997821157686607, 2.5176833742587927]"
tVHA,2.0,0.786316481167,2000,0.0,-8.873592626322,"[4.019393353866047, 5.013639684758791, 2.543936031732782, 2.734843496786856, 3.091097566698227, 2.559826305208615]"
tVHA,2.0,0.786316481168,1000,0.0,-8.873544789439,"[4.043243098091824, 4.9911578976862865, 2.57700395575956, 2.7051917091385933, 3.0948964461837214, 2.5260839076193906]"
tVHA,2.0,0.786316481168,2000,0.0,-8.873594996175,"[4.0329386266932, 4.993065337329119, 2.586227883683417, 2.717199160026405, 3.1234689003206944, 2.5367383538427792]"
tVHA,2.0,0.789243580854,1000,0.0,-8.8735944672,"[4.028810656837126, 4.999218418741549, 2.5661434332173583, 2.7215788747997465, 3.102574095833644, 2.545881505145325]"
tVHA,2.0,0.789243580854,2000,0.0,-8.873626489161,"[4.033911080514859, 4.993049054029191, 2.592525215660077, 2.7222966283201924, 3.1322041309978945, 2.5413269884852077]"
tVHA,2.0,0.792166786159,2000,0.0,-8.873649547863,"[4.0366021174048505, 4.992348054584237, 2.5922595674418796, 2.72775238102742, 3.1361791494360576, 2.5484168150880846]"
